player_id,player_name,position,season,week,carries,targets,receptions,touches,actual_fpts,exp_fpts,delta,flag
00-0039919,Rome Odunze,WR,2024,1,0,4,1,1,2.1,6.3,-4.199999999999999,Sell-High
00-0033895,Gerald Everett,TE,2024,1,0,1,1,1,0.9,1.4,-0.4999999999999999,Neutral
00-0032394,Nick Vannett,TE,2024,1,0,2,2,2,3.1,2.79,0.31,Neutral
00-0034837,Calvin Ridley,WR,2024,1,0,7,3,3,8.0,12.24,-4.24,Sell-High
,,,2024,1,0,5,0,0,0.0,5.42,-5.42,Sell-High
00-0031763,DeAndre Carter,WR,2024,1,0,2,1,1,1.6,3.59,-1.99,Neutral
00-0037742,Treylon Burks,WR,2024,1,2,2,1,3,1.3,4.17,-2.87,Neutral
00-0037809,Chig Okonkwo,TE,2024,1,0,2,2,2,9.5,3.4,6.1,Buy-Low
00-0036290,Cole Kmet,TE,2024,1,0,1,1,1,1.4,1.55,-0.1500000000000001,Neutral
00-0036275,D'Andre Swift,RB,2024,1,10,1,0,10,5.0,7.51,-2.51,Neutral
00-0030564,DeAndre Hopkins,WR,2024,1,0,1,1,1,1.8,1.52,0.28,Neutral
00-0037745,Velus Jones Jr.,RB,2024,1,2,1,1,3,2.9000000000000004,2.76,0.1400000000000005,Neutral
00-0034855,Baker Mayfield,QB,2024,1,3,0,0,3,29.66,19.88,9.78,Buy-Low
00-0037256,Rachaad White,RB,2024,1,15,6,6,21,16.6,17.82,-1.2199999999999989,Neutral
00-0033921,Chris Godwin,WR,2024,1,0,8,8,8,22.3,15.1,7.200000000000001,Buy-Low
00-0039855,Jalen McMillan,WR,2024,1,0,3,1,1,10.2,6.49,3.709999999999999,Neutral
00-0039910,Jayden Daniels,QB,2024,1,16,0,0,16,28.16,29.35,-1.1900000000000013,Neutral
00-0037746,Brian Robinson,RB,2024,1,12,4,3,15,17.9,14.18,3.719999999999999,Neutral
00-0031408,Mike Evans,WR,2024,1,0,6,5,5,23.1,15.22,7.880000000000001,Buy-Low
00-0039052,Trey Palmer,WR,2024,1,0,2,1,1,2.9,3.39,-0.4900000000000002,Neutral
00-0030061,Zach Ertz,TE,2024,1,0,4,3,3,5.8,6.44,-0.6400000000000006,Neutral
00-0039355,Luke McCaffrey,WR,2024,1,0,3,3,3,4.8,6.08,-1.2800000000000002,Neutral
00-0035208,Olamide Zaccheaus,WR,2024,1,0,3,1,1,2.5,4.35,-1.8499999999999996,Neutral
00-0039361,Bucky Irving,RB,2024,1,9,3,2,11,9.6,8.71,0.8899999999999988,Neutral
00-0036628,John Bates,TE,2024,1,0,1,0,0,0.0,1.57,-1.57,Neutral
00-0033699,Austin Ekeler,RB,2024,1,2,4,4,6,10.2,6.66,3.539999999999999,Neutral
00-0035659,Terry McLaurin,WR,2024,1,0,4,2,2,3.7,7.52,-3.8199999999999994,Neutral
00-0031941,Jamison Crowder,WR,2024,1,0,1,1,1,1.5,1.38,0.1200000000000001,Neutral
00-0038129,Cade Otton,TE,2024,1,0,2,1,1,1.5,2.63,-1.13,Neutral
00-0036389,Jalen Hurts,QB,2024,2,13,0,0,13,23.82,28.369999999999997,-4.549999999999997,Sell-High
00-0037086,Grant Calcaterra,TE,2024,2,0,2,2,2,3.9,3.25,0.6499999999999999,Neutral
00-0037132,Britain Covey,WR,2024,2,0,6,6,6,8.3,9.21,-0.91,Neutral
00-0029604,Kirk Cousins,QB,2024,2,4,0,0,4,17.54,16.88,0.6600000000000001,Neutral
00-0036309,Darnell Mooney,WR,2024,2,0,7,3,3,17.8,13.05,4.75,Buy-Low
00-0037238,Drake London,WR,2024,2,0,7,6,6,17.4,13.75,3.6499999999999986,Neutral
00-0038542,Bijan Robinson,RB,2024,2,14,5,4,18,16.2,14.77,1.4299999999999995,Neutral
00-0037741,Jahan Dotson,WR,2024,2,0,1,1,1,1.6,1.32,0.28,Neutral
00-0039236,Johnny Wilson,WR,2024,2,0,1,0,0,0.0,3.14,-3.14,Neutral
00-0034351,Dallas Goedert,TE,2024,2,0,4,3,3,6.8,7.15,-0.3500000000000005,Neutral
00-0036912,DeVonta Smith,WR,2024,2,0,10,7,7,20.6,18.74,1.860000000000003,Neutral
00-0037263,Tyler Allgeier,RB,2024,2,9,1,1,10,7.5,6.89,0.6100000000000003,Neutral
,,,2024,2,0,1,0,0,0.0,1.56,-1.56,Neutral
00-0036970,Kyle Pitts,TE,2024,2,0,4,3,3,5.0,7.45,-2.45,Neutral
00-0034407,Ray-Ray McCloud,WR,2024,2,1,5,3,4,7.5,11.34,-3.84,Neutral
00-0034844,Saquon Barkley,RB,2024,2,22,5,4,26,17.6,22.07,-4.469999999999999,Sell-High
00-0036212,Tua Tagovailoa,QB,2024,2,2,0,0,2,5.5,13.21,-7.709999999999999,Sell-High
00-0036613,Jaylen Waddle,WR,2024,2,1,4,4,5,8.5,8.0,0.5,Neutral
00-0033040,Tyreek Hill,WR,2024,2,1,6,3,4,6.6000000000000005,10.96,-4.3599999999999985,Sell-High
00-0038507,Grant DuBose,WR,2024,2,0,3,1,1,2.3,5.07,-2.7700000000000005,Neutral
00-0034857,Josh Allen,QB,2024,2,2,0,0,2,9.76,11.3,-1.540000000000001,Neutral
00-0038933,Dalton Kincaid,TE,2024,2,0,4,4,4,7.3,6.14,1.16,Neutral
,,,2024,2,0,1,0,0,0.0,4.41,-4.41,Sell-High
00-0037248,James Cook,RB,2024,2,11,1,1,12,28.5,9.21,19.29,Buy-Low
00-0033858,Jonnu Smith,TE,2024,2,0,7,6,6,11.3,9.95,1.3500000000000014,Neutral
00-0034115,Jeff Wilson,RB,2024,2,0,2,2,2,3.2,2.94,0.2600000000000002,Neutral
00-0039040,De'Von Achane,RB,2024,2,22,7,7,29,29.5,24.82,4.68,Buy-Low
00-0037261,Khalil Shakir,WR,2024,2,1,5,5,6,10.6,9.46,1.1399999999999988,Neutral
00-0033555,Mack Hollins,WR,2024,2,0,1,0,0,0.0,1.38,-1.38,Neutral
00-0032688,Robbie Chosen,WR,2024,2,0,4,1,1,1.5,8.45,-6.949999999999999,Sell-High
00-0033282,Curtis Samuel,WR,2024,2,0,2,1,1,1.3,4.34,-3.04,Neutral
00-0035537,Ty Johnson,RB,2024,2,1,2,1,2,4.2,4.2,0.0,Neutral
00-0039875,Ray Davis,RB,2024,2,9,1,1,10,3.8,5.39,-1.59,Neutral
,,,2024,2,0,2,0,0,0.0,2.32,-2.32,Neutral
00-0034272,Marquez Valdes-Scantling,WR,2024,2,0,1,0,0,0.0,2.03,-2.03,Neutral
00-0038720,Julian Hill,TE,2024,2,0,2,0,0,0.0,6.8,-6.8,Sell-High
00-0037327,Skylar Thompson,QB,2024,2,1,0,0,1,3.6,9.38,-5.780000000000001,Sell-High
00-0034419,Braxton Berrios,WR,2024,2,0,1,0,0,0.0,2.59,-2.59,Neutral
00-0039901,Keon Coleman,WR,2024,2,0,1,0,0,0.0,2.27,-2.27,Neutral
00-0034798,Durham Smythe,TE,2024,2,0,1,1,1,1.8,1.43,0.3700000000000001,Neutral
00-0039163,C.J. Stroud,QB,2024,2,1,0,0,1,14.3,12.19,2.110000000000001,Neutral
00-0036554,Nico Collins,WR,2024,2,0,10,8,8,27.5,17.56,9.94,Buy-Low
00-0036556,Brevin Jordan,TE,2024,2,0,1,1,1,1.4,1.4,0.0,Neutral
00-0033897,Joe Mixon,RB,2024,2,9,5,3,12,8.0,12.41,-4.41,Sell-High
00-0036414,Cam Akers,RB,2024,2,7,1,1,8,2.5,6.640000000000001,-4.140000000000001,Sell-High
00-0033854,Dare Ogunbowale,RB,2024,2,2,2,2,4,4.3,3.88,0.4199999999999999,Neutral
00-0039918,Caleb Williams,QB,2024,2,5,0,0,5,7.36,15.89,-8.530000000000001,Sell-High
00-0033895,Gerald Everett,TE,2024,2,0,3,2,2,2.1,4.1,-1.9999999999999996,Neutral
00-0031763,DeAndre Carter,WR,2024,2,0,4,3,3,6.2,5.88,0.3200000000000003,Neutral
00-0036275,D'Andre Swift,RB,2024,2,14,5,4,18,8.200000000000001,13.4,-5.1999999999999975,Sell-High
00-0034827,DJ Moore,WR,2024,2,0,10,6,6,11.3,14.87,-3.5699999999999985,Neutral
00-0039359,Cade Stover,TE,2024,2,0,1,1,1,2.8,1.63,1.17,Neutral
00-0039919,Rome Odunze,WR,2024,2,0,5,2,2,5.3,9.62,-4.319999999999999,Sell-High
,,,2024,2,0,3,0,0,0.0,4.02,-4.02,Sell-High
00-0031588,Stefon Diggs,WR,2024,2,0,6,4,4,7.7,10.53,-2.829999999999999,Neutral
00-0036906,Khalil Herbert,RB,2024,2,2,2,2,4,8.7,6.26,2.4399999999999995,Neutral
00-0038977,Tank Dell,WR,2024,2,3,4,1,4,2.3,9.05,-6.750000000000001,Sell-High
,,,2024,2,0,2,0,0,0.0,3.35,-3.35,Neutral
00-0036290,Cole Kmet,TE,2024,2,0,5,4,4,6.7,6.88,-0.1799999999999997,Neutral
00-0034383,Dalton Schultz,TE,2024,2,0,3,2,2,4.1,5.22,-1.12,Neutral
00-0038618,Xavier Hutchinson,WR,2024,2,0,1,0,0,0.0,1.31,-1.31,Neutral
00-0036442,Joe Burrow,QB,2024,2,6,0,0,6,19.22,32.22,-13.0,Sell-High
00-0035631,Drew Sample,TE,2024,2,0,3,3,3,5.8,4.6,1.2000000000000002,Neutral
00-0036900,Ja'Marr Chase,WR,2024,2,0,5,4,4,7.5,9.4,-1.9000000000000004,Neutral
00-0035341,Trenton Irwin,WR,2024,2,0,6,1,1,1.5,17.05,-15.55,Sell-High
00-0034829,Mike Gesicki,TE,2024,2,0,9,7,7,16.1,15.64,0.4600000000000008,Neutral
00-0033873,Patrick Mahomes,QB,2024,2,4,0,0,4,12.94,17.45,-4.51,Sell-High
00-0037197,Isiah Pacheco,RB,2024,2,19,5,5,24,16.1,24.57,-8.469999999999999,Sell-High
00-0039067,Rashee Rice,WR,2024,2,0,6,5,5,18.5,10.14,8.36,Buy-Low
00-0034386,Justin Watson,WR,2024,2,0,2,2,2,4.2,3.7,0.5,Neutral
00-0030506,Travis Kelce,TE,2024,2,1,3,1,2,1.6,9.47,-7.869999999999999,Sell-High
00-0038619,Andrei Iosivas,WR,2024,2,0,4,2,2,14.7,10.28,4.42,Buy-Low
00-0039814,Erick All,TE,2024,2,0,4,4,4,7.2,5.67,1.5300000000000002,Neutral
,,,2024,2,0,2,0,0,0.0,4.66,-4.66,Sell-High
00-0039894,Xavier Worthy,WR,2024,2,1,4,2,3,4.2,7.9,-3.7,Neutral
00-0039810,Jermaine Burton,WR,2024,2,0,2,1,1,5.7,5.38,0.3200000000000003,Neutral
00-0038981,Wanya Morris,OL,2024,2,0,1,1,1,7.1,3.97,3.129999999999999,Neutral
00-0039824,Jared Wiley,TE,2024,2,0,1,1,1,1.7,1.45,0.25,Neutral
00-0036251,Zack Moss,RB,2024,2,12,1,1,13,5.699999999999999,13.35,-7.65,Sell-High
,,,2024,2,0,2,0,0,0.0,2.63,-2.63,Neutral
00-0033526,Samaje Perine,RB,2024,2,0,1,1,1,1.3,1.5,-0.1999999999999999,Neutral
00-0036971,Trevor Lawrence,QB,2024,2,2,0,0,2,13.3,15.0,-1.6999999999999993,Neutral
00-0038935,Brenton Strange,TE,2024,2,0,6,3,3,9.5,9.66,-0.1600000000000001,Neutral
00-0036973,Travis Etienne,RB,2024,2,13,4,3,16,14.8,16.36,-1.5600000000000005,Neutral
00-0036196,Gabe Davis,WR,2024,2,0,7,3,3,7.3,12.91,-5.61,Sell-High
00-0033537,Deshaun Watson,QB,2024,2,5,0,0,5,15.44,16.490000000000002,-1.0500000000000007,Neutral
00-0036980,Elijah Moore,WR,2024,2,0,8,6,6,10.4,12.1,-1.6999999999999993,Neutral
00-0037267,Jerome Ford,RB,2024,2,7,2,1,8,7.4,6.13,1.2700000000000005,Neutral
00-0031544,Amari Cooper,WR,2024,2,0,8,3,3,4.1,11.42,-7.32,Sell-High
00-0036407,Jerry Jeudy,WR,2024,2,0,6,5,5,12.3,8.2,4.100000000000001,Buy-Low
00-0034364,Jordan Akins,TE,2024,2,0,1,1,1,2.0,1.34,0.6599999999999999,Neutral
00-0037257,David Bell,WR,2024,2,0,3,3,3,5.7,4.06,1.6400000000000006,Neutral
00-0034775,Christian Kirk,WR,2024,2,0,3,1,1,0.9,4.8,-3.9,Neutral
00-0039893,Brian Thomas Jr.,WR,2024,2,0,4,2,2,11.4,7.21,4.19,Buy-Low
,,,2024,2,0,3,0,0,0.0,4.16,-4.16,Sell-High
00-0038098,Pierre Strong,RB,2024,2,1,2,1,2,1.5,3.64,-2.1399999999999997,Neutral
,,,2024,2,0,1,0,0,0.0,1.55,-1.55,Neutral
00-0038606,Parker Washington,WR,2024,2,0,1,0,0,0.0,1.39,-1.39,Neutral
00-0038979,Cedric Tillman,WR,2024,2,0,2,1,1,1.2,2.57,-1.37,Neutral
00-0033925,D'Onta Foreman,RB,2024,2,14,1,1,15,6.1,9.81,-3.710000000000001,Neutral
00-0036887,Luke Farrell,TE,2024,2,0,2,2,2,3.3,2.17,1.13,Neutral
00-0038128,Malik Willis,QB,2024,2,6,0,0,6,12.98,10.65,2.33,Neutral
00-0039146,Jayden Reed,WR,2024,2,2,2,2,4,6.6,4.33,2.2699999999999996,Neutral
00-0039164,Anthony Richardson,QB,2024,2,4,0,0,4,9.86,15.56,-5.700000000000001,Sell-High
00-0039890,Adonai Mitchell,WR,2024,2,0,4,1,1,4.0,6.08,-2.08,Neutral
00-0036223,Jonathan Taylor,RB,2024,2,12,4,2,14,15.5,11.54,3.960000000000001,Neutral
00-0038393,Dontayvion Wicks,WR,2024,2,0,4,3,3,11.6,6.46,5.14,Buy-Low
00-0035021,Ashton Dulin,WR,2024,2,0,2,1,1,2.3,3.49,-1.1900000000000004,Neutral
00-0037664,Alec Pierce,WR,2024,2,0,7,5,5,16.6,13.68,2.9200000000000017,Neutral
00-0037816,Romeo Doubs,WR,2024,2,0,3,3,3,9.2,5.48,3.719999999999999,Neutral
00-0039811,MarShawn Lloyd,RB,2024,2,6,1,1,7,2.8,4.41,-1.6100000000000003,Neutral
00-0036252,Michael Pittman,WR,2024,2,0,7,3,3,5.1,11.71,-6.610000000000001,Sell-High
00-0036984,Trey Sermon,RB,2024,2,2,1,1,3,1.7,2.92,-1.22,Neutral
00-0037292,Andrew Ogletree,TE,2024,2,0,2,1,1,2.2,3.12,-0.92,Neutral
00-0038996,Tucker Kraft,TE,2024,2,0,2,2,2,3.6,2.83,0.77,Neutral
00-0033217,Mo Alie-Cox,TE,2024,2,0,1,1,1,3.2,1.92,1.2800000000000002,Neutral
,,,2024,2,0,1,0,0,0.0,3.17,-3.17,Neutral
00-0039144,Luke Musgrave,TE,2024,2,0,1,1,1,1.6,1.48,0.1200000000000001,Neutral
00-0037120,Tyler Goodson,RB,2024,2,0,1,1,1,1.2,1.35,-0.1500000000000001,Neutral
00-0036876,Kylen Granson,TE,2024,2,0,2,1,1,1.9,3.01,-1.11,Neutral
,,,2024,2,0,3,0,0,0.0,3.16,-3.16,Neutral
00-0036355,Justin Herbert,QB,2024,2,6,0,0,6,13.0,12.24,0.7599999999999998,Neutral
00-0038544,Quentin Johnston,WR,2024,2,0,6,5,5,22.1,12.08,10.02,Buy-Low
00-0039915,Ladd McConkey,WR,2024,2,0,4,2,2,4.6,6.65,-2.0500000000000007,Neutral
00-0031690,Eric Tomlinson,TE,2024,2,0,1,0,0,0.0,0.92,-0.92,Neutral
00-0039150,Bryce Young,QB,2024,2,1,0,0,1,1.96,6.2299999999999995,-4.27,Sell-High
00-0037005,Tommy Tremble,TE,2024,2,0,4,3,3,5.3,5.44,-0.1400000000000005,Neutral
00-0036555,Chuba Hubbard,RB,2024,2,10,5,4,14,11.6,11.19,0.4100000000000001,Neutral
00-0034159,Will Dissly,TE,2024,2,0,3,3,3,5.9,4.48,1.42,Neutral
00-0035243,Miles Sanders,RB,2024,2,7,3,3,10,5.5,7.57,-2.0700000000000003,Neutral
00-0035216,Diontae Johnson,WR,2024,2,0,6,3,3,4.5,8.24,-3.74,Neutral
00-0039356,Ja'Tavion Sanders,TE,2024,2,0,2,2,2,2.8,2.44,0.3599999999999999,Neutral
,,,2024,2,0,1,0,0,0.0,3.98,-3.98,Neutral
00-0036988,Josh Palmer,WR,2024,2,0,2,2,2,3.9,2.8,1.1,Neutral
00-0034830,Hayden Hurst,TE,2024,2,0,2,1,1,1.5,2.78,-1.2799999999999998,Neutral
00-0036158,J.K. Dobbins,RB,2024,2,17,1,1,18,20.1,9.98,10.12,Buy-Low
00-0030035,Adam Thielen,WR,2024,2,0,3,2,2,4.0,4.24,-0.2400000000000002,Neutral
00-0033589,David Moore,WR,2024,2,0,1,0,0,0.0,1.32,-1.32,Neutral
00-0039062,Jonathan Mingo,WR,2024,2,0,2,1,1,1.1,2.48,-1.38,Neutral
00-0026498,Matthew Stafford,QB,2024,2,0,0,0,0,8.64,11.94,-3.299999999999999,Neutral
00-0032775,Demarcus Robinson,WR,2024,2,0,4,2,2,7.0,7.6,-0.5999999999999996,Neutral
00-0033908,Cooper Kupp,WR,2024,2,0,6,4,4,7.7,8.09,-0.3899999999999997,Neutral
00-0035228,Kyler Murray,QB,2024,2,5,0,0,5,28.54,18.13,10.41,Buy-Low
00-0039849,Marvin Harrison Jr.,WR,2024,2,0,8,4,4,29.0,20.03,8.969999999999999,Buy-Low
00-0033553,James Conner,RB,2024,2,21,1,1,22,19.4,15.2,4.1999999999999975,Buy-Low
00-0036427,Tyler Johnson,WR,2024,2,0,3,2,2,4.0,4.82,-0.8200000000000003,Neutral
00-0039921,Trey Benson,RB,2024,2,11,1,1,12,2.7,7.03,-4.33,Sell-High
00-0037744,Trey McBride,TE,2024,2,0,6,6,6,12.7,10.57,2.129999999999999,Neutral
00-0039041,Elijah Higgins,TE,2024,2,0,1,1,1,8.8,3.11,5.690000000000001,Buy-Low
00-0039751,Jordan Whittington,WR,2024,2,0,2,2,2,4.2,2.79,1.41,Neutral
00-0038559,Michael Wilson,WR,2024,2,0,2,2,2,5.1,3.49,1.6099999999999994,Neutral
00-0037557,Ronnie Rivers,RB,2024,2,0,1,1,1,1.0,1.29,-0.29,Neutral
00-0036244,Colby Parkinson,TE,2024,2,0,2,1,1,2.2,3.25,-1.0499999999999998,Neutral
00-0036849,Tutu Atwell,WR,2024,2,0,4,3,3,7.8,6.76,1.04,Neutral
00-0037840,Kyren Williams,RB,2024,2,12,5,4,16,15.2,19.61,-4.41,Sell-High
00-0035500,Greg Dortch,WR,2024,2,0,2,2,2,3.1,3.07,0.0300000000000002,Neutral
00-0035289,Gardner Minshew,QB,2024,2,1,0,0,1,12.94,14.38,-1.4400000000000013,Neutral
00-0038040,Zamir White,RB,2024,2,9,4,3,12,6.800000000000001,8.25,-1.4499999999999993,Neutral
00-0034796,Lamar Jackson,QB,2024,2,5,0,0,5,16.380000000000003,15.32,1.0600000000000025,Neutral
00-0039064,Zay Flowers,WR,2024,2,0,11,7,7,22.1,19.22,2.8800000000000026,Neutral
00-0036550,Rashod Bateman,WR,2024,2,0,4,3,3,7.0,6.21,0.79,Neutral
00-0031381,Davante Adams,WR,2024,2,0,12,9,9,26.0,20.67,5.329999999999998,Buy-Low
00-0038563,Tre Tucker,WR,2024,2,0,2,2,2,3.3,2.51,0.79,Neutral
00-0032104,Ameer Abdullah,RB,2024,2,2,2,2,4,2.2,3.36,-1.1599999999999997,Neutral
00-0034975,Justice Hill,RB,2024,2,4,2,2,6,4.7,5.2,-0.5,Neutral
00-0034960,Jakobi Meyers,WR,2024,2,0,5,4,4,6.9,8.52,-1.6199999999999992,Neutral
,,,2024,2,0,2,0,0,0.0,2.4,-2.4,Neutral
00-0038046,Charlie Kolar,TE,2024,2,0,1,1,1,1.4,1.45,-0.05,Neutral
00-0034753,Mark Andrews,TE,2024,2,0,5,4,4,9.1,7.58,1.5199999999999996,Neutral
00-0039338,Brock Bowers,TE,2024,2,0,9,9,9,18.8,12.65,6.15,Buy-Low
00-0039066,Michael Mayer,TE,2024,2,0,1,1,1,2.1,1.53,0.5700000000000001,Neutral
00-0033376,Patrick Ricard,RB,2024,2,0,1,0,0,0.0,1.5,-1.5,Neutral
00-0037838,Isaiah Likely,TE,2024,2,0,3,2,2,4.6,3.96,0.6399999999999997,Neutral
00-0032764,Derrick Henry,RB,2024,2,18,1,1,19,16.6,12.48,4.120000000000001,Buy-Low
00-0036232,Harrison Bryant,TE,2024,2,0,1,0,0,0.0,1.61,-1.61,Neutral
00-0031549,Nelson Agholor,WR,2024,2,0,3,1,1,2.3,5.27,-2.97,Neutral
,,,2024,2,0,3,0,0,0.0,1.4,-1.4,Neutral
00-0031280,Derek Carr,QB,2024,2,1,0,0,1,21.82,12.7,9.12,Buy-Low
00-0037545,Rashid Shaheed,WR,2024,2,3,4,4,7,20.9,10.16,10.740000000000002,Buy-Low
00-0037239,Chris Olave,WR,2024,2,1,6,4,5,12.8,14.78,-1.9800000000000024,Neutral
00-0033077,Dak Prescott,QB,2024,2,2,0,0,2,12.92,16.1,-3.1800000000000015,Neutral
00-0036358,CeeDee Lamb,WR,2024,2,0,7,4,4,19.0,14.15,4.85,Buy-Low
00-0038547,Luke Schoonmaker,TE,2024,2,0,6,6,6,10.3,8.25,2.0500000000000007,Neutral
00-0037801,KaVontae Turpin,WR,2024,2,1,4,2,3,2.6,6.64,-4.039999999999999,Sell-High
00-0036139,Rico Dowdle,RB,2024,2,7,5,4,11,9.9,11.42,-1.5199999999999996,Neutral
00-0031236,Brandin Cooks,WR,2024,2,1,2,2,3,3.6,4.13,-0.5299999999999998,Neutral
00-0033906,Alvin Kamara,RB,2024,2,20,3,2,22,44.0,19.07,24.93,Buy-Low
,,,2024,2,0,1,0,0,0.0,1.28,-1.28,Neutral
00-0033357,Taysom Hill,TE,2024,2,3,1,1,4,2.9000000000000004,3.4299999999999997,-0.5299999999999994,Neutral
00-0033045,Ezekiel Elliott,RB,2024,2,6,3,2,8,5.2,7.69,-2.4899999999999993,Neutral
00-0037666,Jalen Tolbert,WR,2024,2,0,9,6,6,14.2,15.45,-1.25,Neutral
00-0038640,Jalen Brooks,WR,2024,2,0,3,1,1,2.0,4.88,-2.88,Neutral
,,,2024,2,0,1,0,0,0.0,0.0,0.0,Neutral
00-0039530,Brevyn Spann-Ford,TE,2024,2,0,1,0,0,0.0,1.56,-1.56,Neutral
00-0036727,Adam Prentice,RB,2024,2,0,1,0,0,0.0,1.74,-1.74,Neutral
00-0033662,Cooper Rush,QB,2024,2,0,0,0,0,0.24,0.87,-0.63,Neutral
00-0038622,Deuce Vaughn,RB,2024,2,4,1,1,5,2.7,3.5,-0.7999999999999998,Neutral
00-0039910,Jayden Daniels,QB,2024,2,10,0,0,10,13.44,17.21,-3.770000000000002,Neutral
00-0035659,Terry McLaurin,WR,2024,2,0,8,6,6,8.2,12.15,-3.950000000000001,Neutral
00-0037746,Brian Robinson,RB,2024,2,17,3,1,18,14.6,13.64,0.9600000000000009,Neutral
00-0033591,Noah Brown,WR,2024,2,0,3,3,3,8.6,5.82,2.7799999999999994,Neutral
00-0035208,Olamide Zaccheaus,WR,2024,2,0,3,3,3,4.4,4.13,0.2700000000000004,Neutral
00-0036626,Dyami Brown,WR,2024,2,0,4,2,2,3.7,7.66,-3.96,Neutral
00-0035710,Daniel Jones,QB,2024,2,5,0,0,5,18.32,21.11,-2.789999999999999,Neutral
00-0035250,Devin Singletary,RB,2024,2,16,1,1,17,14.5,9.8,4.700000000000001,Buy-Low
00-0039337,Malik Nabers,WR,2024,2,0,18,10,10,28.7,34.32,-5.620000000000001,Sell-High
00-0033699,Austin Ekeler,RB,2024,2,8,3,3,11,11.5,10.9,0.6000000000000014,Neutral
00-0030061,Zach Ertz,TE,2024,2,0,4,4,4,10.2,6.01,4.1899999999999995,Buy-Low
00-0038117,Wan'Dale Robinson,WR,2024,2,0,4,2,2,9.8,6.63,3.170000000000001,Neutral
00-0035535,Darius Slayton,WR,2024,2,0,4,3,3,6.3,7.63,-1.33,Neutral
,,,2024,2,0,1,0,0,0.0,1.47,-1.47,Neutral
00-0039384,Tyrone Tracy Jr.,RB,2024,2,1,0,0,1,0.2,1.56,-1.36,Neutral
00-0036628,John Bates,TE,2024,2,0,1,1,1,1.5,1.57,-0.07,Neutral
00-0023459,Aaron Rodgers,QB,2024,2,2,0,0,2,15.14,11.6,3.539999999999999,Neutral
00-0038120,Breece Hall,RB,2024,2,14,8,7,21,24.4,18.7,5.699999999999999,Buy-Low
,,,2024,2,0,1,0,0,0.0,1.76,-1.76,Neutral
00-0039920,Malachi Corley,WR,2024,2,0,1,1,1,1.4,1.5,-0.1,Neutral
00-0039152,Will Levis,QB,2024,2,4,0,0,4,13.48,15.42,-1.9399999999999995,Neutral
00-0038589,Josh Whyle,TE,2024,2,0,2,2,2,3.3,2.76,0.54,Neutral
00-0034837,Calvin Ridley,WR,2024,2,1,6,4,5,24.7,12.63,12.07,Buy-Low
00-0033009,Tyler Boyd,WR,2024,2,0,5,2,2,4.6,8.06,-3.460000000000001,Neutral
00-0037809,Chig Okonkwo,TE,2024,2,0,3,3,3,4.6,3.73,0.8699999999999997,Neutral
00-0039032,Tyjae Spears,RB,2024,2,6,2,2,8,5.1,6.119999999999999,-1.0199999999999996,Neutral
00-0035261,Tony Pollard,RB,2024,2,17,6,5,22,15.2,18.43,-3.2300000000000004,Neutral
00-0037742,Treylon Burks,WR,2024,2,0,1,0,0,0.0,2.51,-2.51,Neutral
00-0039794,Braelon Allen,RB,2024,2,7,4,2,9,19.6,8.99,10.61,Buy-Low
00-0034521,Allen Lazard,WR,2024,2,0,4,2,2,3.1,6.8,-3.7,Neutral
00-0037740,Garrett Wilson,WR,2024,2,1,6,4,5,10.2,10.31,-0.1100000000000012,Neutral
00-0037805,Jeremy Ruckert,TE,2024,2,0,3,0,0,0.0,5.15,-5.15,Sell-High
00-0034270,Tyler Conklin,TE,2024,2,0,2,1,1,2.0,2.84,-0.8399999999999999,Neutral
00-0030564,DeAndre Hopkins,WR,2024,2,0,2,1,1,1.9,4.19,-2.2900000000000005,Neutral
,,,2024,2,0,1,0,0,0.0,0.92,-0.92,Neutral
00-0033536,Mike Williams,WR,2024,2,0,1,1,1,2.9,1.8,1.1,Neutral
00-0039732,Bo Nix,QB,2024,2,4,0,0,4,8.26,14.29,-6.029999999999999,Sell-High
00-0037252,Greg Dulcich,TE,2024,2,0,8,3,3,4.6,12.15,-7.550000000000001,Sell-High
00-0036945,Justin Fields,QB,2024,2,8,0,0,8,11.38,12.36,-0.9800000000000004,Neutral
00-0036893,Najee Harris,RB,2024,2,17,2,1,18,8.4,11.04,-2.639999999999999,Neutral
00-0036997,Javonte Williams,RB,2024,2,11,5,5,16,11.5,12.7,-1.1999999999999993,Neutral
00-0037247,George Pickens,WR,2024,2,0,4,2,2,4.9,4.92,-0.0199999999999995,Neutral
00-0036894,Pat Freiermuth,TE,2024,2,0,4,4,4,7.9,7.05,0.8500000000000005,Neutral
00-0038558,Darnell Washington,TE,2024,2,0,1,1,1,7.5,3.33,4.17,Buy-Low
00-0031595,Michael Burton,RB,2024,2,0,1,1,1,1.1,1.31,-0.2099999999999999,Neutral
00-0035406,Lil'Jordan Humphrey,WR,2024,2,0,5,4,4,9.0,6.71,2.29,Neutral
00-0033943,Josh Reynolds,WR,2024,2,0,5,4,4,13.3,7.14,6.160000000000001,Buy-Low
00-0037228,Jaylen Warren,RB,2024,2,9,2,2,11,8.1,7.76,0.3399999999999998,Neutral
,,,2024,2,0,2,0,0,0.0,2.48,-2.48,Neutral
,,,2024,2,0,2,0,0,0.0,2.87,-2.87,Neutral
00-0038976,Marvin Mims Jr.,WR,2024,2,0,2,1,1,1.8,3.39,-1.59,Neutral
